Customer Id,Customer Name,Customer Segment,Customer Country,Customer State,Customer City,Customer Street,Customer Zipcode,Latitude,Longitude
16910,Nell Ayers,Home Office,Puerto Rico,PR,Caguas,8659 Foggy Deer Port,725.0,18.26355171,-66.03705597
16909,Lillian Powell,Home Office,EE. UU.,PA,West Chester,5344 Silver Alley,19382.0,39.96621323,-75.53662109
16908,Noelle Chase,Consumer,Puerto Rico,PR,Caguas,2360 Noble Pines,725.0,18.22379494,-66.0370636
16907,Leilani Oconnor,Consumer,EE. UU.,CA,Sacramento,4556 Burning Cloud Abbey,95823.0,38.48671341,-121.459343
16906,Shellie Pratt,Home Office,EE. UU.,NY,Brooklyn,9188 Rocky Vale,11219.0,40.63466263,-73.99480438
16905,Germane Robbins,Home Office,Puerto Rico,PR,Caguas,3100 Broad Brook Impasse,725.0,18.29089165,-66.03705597
16904,Rachel Joseph,Home Office,EE. UU.,IL,Carol Stream,4371 Gentle Townline,60188.0,41.89396668,-88.09660339
16903,Wynter Oneill,Corporate,Puerto Rico,PR,Caguas,4709 Burning Arbor,725.0,18.26878548,-66.0370636
16902,Ainsley Fitzpatrick,Home Office,Puerto Rico,PR,Yauco,6269 Silver Bluff Alley,698.0,18.03334045,-66.85192108
16901,Keelie Pierce,Home Office,Puerto Rico,PR,Caguas,3709 Middle Forest Downs,725.0,18.21504021,-66.0370636
16900,Regina Weiss,Corporate,EE. UU.,TX,Amarillo,437 Heather Quail Concession,79109.0,35.18754196,-101.8676224
16899,Anjolie Ewing,Consumer,EE. UU.,CA,Fairfield,79 Misty Goose Townline,94533.0,38.25131607,-122.0456543
16898,Jordan Edwards,Home Office,Puerto Rico,PR,Caguas,2679 Rustic Loop,725.0,18.24525833,-66.03704834
16897,Rebecca Clements,Home Office,EE. UU.,CA,San Jose,8510 Round Bear Gate,95125.0,37.29223251,-121.881279
16896,Joelle Harrington,Home Office,EE. UU.,CA,Los Angeles,3200 Amber Bend,90027.0,34.12594605,-118.2910156
16895,Chava Mcfadden,Consumer,Puerto Rico,PR,Caguas,8671 Iron Anchor Corners,725.0,18.26744652,-66.03705597
16894,Tatum Farmer,Corporate,EE. UU.,NY,Tonawanda,2122 Hazy Corner,14150.0,43.01396942,-78.87906647
16893,Avye Dodson,Consumer,Puerto Rico,PR,Caguas,1879 Green Pine Bank,725.0,18.23897362,-66.0370636
16892,Ria Osborne,Corporate,EE. UU.,FL,Miami,7595 Cotton Log Row,33162.0,25.92886925,-80.16287231
16891,Irma Carter,Corporate,Puerto Rico,PR,Caguas,2051 Dusty Route,725.0,18.24356842,-66.03705597
16890,Idola Parsons,Corporate,EE. UU.,CA,San Ramon,9139 Blue Blossom Court,94583.0,37.77399063,-121.966629
16889,Lois Stout,Consumer,Puerto Rico,PR,Caguas,4058 Quiet Heights,725.0,18.29312706,-66.03705597
16888,Kaitlin Preston,Consumer,EE. UU.,NY,Freeport,3243 Shady Corner,11520.0,40.65486527,-73.58707428
16887,Amelia Rosa,Consumer,EE. UU.,CA,Salinas,131 Sunny Treasure Green,93905.0,36.6763382,-121.656517
16886,Rhiannon Juarez,Consumer,Puerto Rico,PR,Caguas,2531 Wishing Square,725.0,18.24428368,-66.03705597
16885,Sheila Gregory,Consumer,EE. UU.,MA,Peabody,6417 Silver Towers,1960.0,42.52627564,-70.92703247
16884,Dora Quinn,Consumer,Puerto Rico,PR,Caguas,257 Harvest Close,725.0,18.23374748,-66.03705597
16883,Karleigh Ingram,Corporate,Puerto Rico,PR,Canovanas,7342 Hazy Beacon Park,729.0,18.3957901,-65.87288666
16882,Ori Golden,Corporate,EE. UU.,CA,Paramount,7787 Lazy Corners,90723.0,33.89869309,-118.1745605
16881,Nayda Summers,Home Office,Puerto Rico,PR,Caguas,5136 Rustic Pioneer Estates,725.0,18.27366257,-66.0370636
16880,Hedda Fields,Home Office,EE. UU.,IL,Mount Prospect,1723 Tawny Via,60056.0,42.04830551,-87.96134186
16879,Charissa Luna,Home Office,EE. UU.,CA,Long Beach,7111 Silent Fox Gardens,90813.0,33.78245163,-118.1922455
16878,Kai Nunez,Home Office,Puerto Rico,PR,Caguas,3732 Old Mountain Bank,725.0,18.28607178,-66.03704834
16877,Odette Green,Home Office,EE. UU.,CA,Rancho Cordova,6217 Rustic Lake Forest,95670.0,38.61177445,-121.2828674
16876,Rowan Mccormick,Consumer,Puerto Rico,PR,Caguas,1082 Quiet Treasure Link,725.0,18.20244789,-66.03705597
16875,Mari Reynolds,Home Office,EE. UU.,MT,Billings,3176 Round Gate,59102.0,45.78831101,-108.5594101
16874,Rosalyn Branch,Home Office,Puerto Rico,PR,Caguas,1426 Fallen Line,725.0,18.27241325,-66.03704834
16873,Oprah Waller,Corporate,EE. UU.,PA,Wilkes Barre,9814 Emerald Prairie Limits,18702.0,41.23545456,-75.86985779
16872,Quon Chan,Corporate,Puerto Rico,PR,Caguas,8271 Tawny Elk Abbey,725.0,18.21450615,-66.03705597
16871,Ariel Torres,Corporate,EE. UU.,MI,Roseville,3931 Gentle Ramp,48066.0,41.86886215,-84.57365418
16870,Rhonda Harris,Consumer,EE. UU.,CA,Bellflower,9699 Honey Rise,90706.0,33.90942383,-118.1253586
16869,Kellie Newton,Consumer,Puerto Rico,PR,Caguas,1564 Rocky Terrace,725.0,18.22598839,-66.03705597
16868,Lisandra Bernard,Consumer,EE. UU.,IL,Wheaton,4294 High Passage,60187.0,41.86544037,-88.10990143
16867,Lacy Harrington,Consumer,Puerto Rico,PR,Caguas,5918 Golden Beacon Freeway,725.0,18.2096386,-66.03705597
16866,Carla Berger,Consumer,EE. UU.,MI,Detroit,3915 Broad Lookout,48238.0,42.39110184,-83.13121796
16865,Alfreda Huff,Consumer,EE. UU.,TX,Dallas,7190 Silver Horse Glade,75220.0,32.86539459,-96.86858368
16864,Tallulah Hancock,Consumer,Puerto Rico,PR,Caguas,830 Broad Beacon Maze,725.0,18.26242638,-66.03704834
16863,Simone Benton,Consumer,EE. UU.,PA,Carlisle,6127 Dewy Goose Downs,17013.0,40.03171921,-76.87709808
16862,Vivien Webb,Consumer,EE. UU.,TX,Dallas,1188 Old Abbey,75228.0,32.81010819,-96.68649292
16861,Pamela Landry,Corporate,Puerto Rico,PR,Caguas,7004 Hazy Lake Townline,725.0,18.21238899,-66.03704834
16860,Camille Lambert,Consumer,EE. UU.,DE,Newark,2556 Umber Autoroute,19702.0,39.68188095,-75.64421082
16859,Jenette Meyer,Consumer,EE. UU.,CA,Panorama City,3722 Thunder Cape,91402.0,34.15893936,-118.1809387
16858,Kimberly Rivera,Corporate,Puerto Rico,PR,Caguas,2676 Velvet Common,725.0,18.28236008,-66.0370636
16857,Lacota Mccall,Corporate,EE. UU.,GA,Atlanta,833 Amber Anchor Glen,30318.0,33.81632614,-84.44550324
16856,Giselle Haynes,Consumer,Puerto Rico,PR,Caguas,830 Quaking Bear Grounds,725.0,18.29305077,-66.03705597
16855,Olga Bradley,Consumer,EE. UU.,CA,Fremont,1509 Middle Oak Isle,94539.0,37.49027634,-121.9271088
16854,Imogene Kinney,Consumer,Puerto Rico,PR,Caguas,9712 Fallen Robin Diversion,725.0,18.27357674,-66.03705597
16853,Brenda Chavez,Home Office,EE. UU.,NY,Rochester,8665 Sunny Deer Woods,14609.0,43.18824005,-77.56706238
16852,Tatiana Butler,Corporate,EE. UU.,TX,Dallas,9879 Harvest Deer Farms,75211.0,32.753685,-96.86553955
16851,Martina Allen,Corporate,Puerto Rico,PR,Caguas,9135 Green Island Moor,725.0,18.26241684,-66.03705597
16850,Freya Horne,Consumer,EE. UU.,CA,Sunnyvale,1800 Quiet Creek Stead,94087.0,37.34466934,-122.0356674
16849,Rana Daniel,Consumer,EE. UU.,TX,Sugar Land,1165 Quiet Inlet,77478.0,29.60960579,-95.61593628
16848,Shellie Shannon,Consumer,Puerto Rico,PR,Caguas,432 Rocky Link,725.0,18.22365379,-66.03705597
16847,Rae Saunders,Consumer,EE. UU.,MA,Brighton,2607 Clear Branch Cape,2135.0,42.34962845,-71.15328217
16846,Olympia Cantrell,Consumer,Puerto Rico,PR,Caguas,6826 Quiet Lane,725.0,18.21297646,-66.0370636
16845,Lareina Flynn,Home Office,EE. UU.,CA,Garden Grove,9780 Misty Pike,92840.0,33.77395248,-117.9618988
16844,Angelica Dickson,Home Office,Puerto Rico,PR,Caguas,4135 Golden Shadow Front,725.0,18.21007347,-66.03704834
16843,Beatrice Ferguson,Corporate,EE. UU.,ND,Bismarck,8307 Merry Pointe,58501.0,46.81184387,-100.7877197
16842,Pandora Peters,Corporate,Puerto Rico,PR,Caguas,9299 Grand Branch Route,725.0,18.27635384,-66.03705597
16841,Aiko Zimmerman,Corporate,EE. UU.,MD,Gaithersburg,2210 Merry Leaf Row,20878.0,39.14162064,-77.2270813
16840,Adele Crane,Consumer,Puerto Rico,PR,Caguas,3309 Harvest Thicket,725.0,18.2381382,-66.0370636
16839,Kylynn Stein,Consumer,EE. UU.,ND,Bismarck,5953 Lost Plaza,58501.0,46.81184387,-100.7877197
16838,Isadora Farmer,Corporate,EE. UU.,HI,Honolulu,1070 Dusty Beacon Maze,96817.0,21.32156754,-157.8721771
16837,Amena Hall,Consumer,EE. UU.,GA,Lilburn,7094 Sleepy End,30047.0,33.90219879,-84.15373993
16836,Aretha Beck,Corporate,Puerto Rico,PR,Caguas,9393 Golden View Pike,725.0,18.204319,-66.03704834
16835,Carol Gould,Consumer,EE. UU.,VA,Virginia Beach,9627 Little Terrace,23455.0,36.91083145,-76.12958527
16834,Autumn Charles,Corporate,EE. UU.,CA,Azusa,1010 Rustic Fox View,91702.0,34.13932037,-117.9074402
16833,Stella Goff,Corporate,EE. UU.,CA,Long Beach,7735 Gentle Terrace,90813.0,33.78245163,-118.1922455
16832,Heidi Nguyen,Corporate,EE. UU.,NY,Bronx,2720 Stony Field,10458.0,40.86618042,-73.87023926
16831,Rachel Hardin,Corporate,Puerto Rico,PR,Caguas,45 Merry Bear View,725.0,18.26800346,-66.0370636
16830,Kiara Trujillo,Consumer,EE. UU.,UT,Provo,3741 Bright Extension,84604.0,40.3957901,-111.5488815
16829,Amelia Craft,Consumer,EE. UU.,TN,Columbia,3408 Tawny Spring Glen,38401.0,35.56920242,-87.08045197
16828,Dakota Olson,Consumer,Puerto Rico,PR,Caguas,4105 Fallen Goose Port,725.0,18.21474838,-66.03705597
16827,Joan Larsen,Consumer,EE. UU.,CA,Stockton,6332 Round Range,95207.0,37.92684937,-121.3893127
16826,Angelica Sullivan,Consumer,EE. UU.,GA,Marietta,7121 Foggy Woods,30062.0,34.02061462,-84.42745972
16825,Isabelle Dodson,Consumer,Puerto Rico,PR,Caguas,482 High Quay,725.0,18.27534103,-66.03705597
16824,Madeline Page,Consumer,EE. UU.,MI,Holland,7177 Old Nectar Ridge,49423.0,42.83187103,-86.07852173
16823,Basia Massey,Consumer,Puerto Rico,PR,Rio Grande,6750 Stony Fawn Wood,745.0,42.25645828,-83.41688538
16822,Roanna Tran,Corporate,EE. UU.,NY,Brooklyn,2636 Indian Expressway,11212.0,40.66080093,-73.92007446
16821,Erica Holt,Consumer,Puerto Rico,PR,Caguas,9891 Foggy Hills Acres,725.0,18.25783348,-66.03705597
16820,Shaeleigh Oliver,Consumer,EE. UU.,CO,Denver,7500 Wishing Brook Grove,80219.0,39.68975067,-105.0245895
16819,Veda Humphrey,Corporate,EE. UU.,MI,Taylor,1497 Sleepy Thicket,48180.0,42.52365494,-85.69445801
16818,Jaime Horne,Corporate,Puerto Rico,PR,Caguas,5012 Honey Wagon Stead,725.0,18.2561779,-66.0370636
16817,Clementine Trevino,Corporate,EE. UU.,IL,Chicago,8832 Old Quay,60637.0,41.7828064,-87.61464691
16816,Yen Aguirre,Corporate,Puerto Rico,PR,Caguas,8707 Foggy View,725.0,18.23358917,-66.0370636
16815,Imani Snider,Corporate,EE. UU.,MI,Detroit,4148 Indian Landing,48205.0,42.40109634,-82.92513275
16814,Bryar Simpson,Corporate,Puerto Rico,PR,Caguas,4690 Quiet Hickory Campus,725.0,18.28274536,-66.03704834
16813,Madeson Salinas,Corporate,EE. UU.,TN,Murfreesboro,8659 Foggy Deer Port,37130.0,36.04489517,-86.35327148
16812,Ariel Holt,Consumer,Puerto Rico,PR,Caguas,8284 Colonial Gate Path,725.0,18.23573303,-66.0370636
16811,Samantha Wiley,Consumer,EE. UU.,OH,Cleveland,7701 Rustic Carrefour,44102.0,41.47214127,-81.73681641
16810,Margaret Jacobson,Consumer,Puerto Rico,PR,Caguas,406 Shady Cider Corner,725.0,18.23182678,-66.0370636
16809,Karleigh Chan,Home Office,EE. UU.,NY,Lockport,4542 Sunny Parade,14094.0,43.16891098,-78.69216156
16808,Karly Kinney,Consumer,Puerto Rico,PR,Caguas,2070 Rocky Apple Front,725.0,18.20773125,-66.03705597
16807,Darrel Hewitt,Home Office,EE. UU.,MO,Saint Charles,3761 Foggy Hickory Extension,63301.0,38.77838135,-90.50777435
16806,Orli Ortiz,Home Office,EE. UU.,CA,Los Angeles,9767 Amber Valley,90046.0,34.09960938,-118.3507385
16805,Brynn Horton,Home Office,EE. UU.,CA,Cupertino,3538 Rustic Dale Run,95014.0,37.32138825,-122.0307388
16804,Hope Morse,Home Office,Puerto Rico,PR,Caguas,1946 Jagged Trail,725.0,18.26958847,-66.03704834
16803,Cassandra Acosta,Corporate,EE. UU.,MO,Springfield,5434 Middle Range,65807.0,37.15639114,-93.28601074
16802,Danielle Perkins,Corporate,Puerto Rico,PR,Caguas,7108 Cinder Road,725.0,18.21422195,-66.03705597
16801,Whitney Fuller,Consumer,EE. UU.,CA,Mission Viejo,1557 High Spring Cove,92692.0,33.64875412,-117.6374283
16800,Stella Valencia,Consumer,EE. UU.,CA,Los Angeles,183 Crystal Lake Drive,90042.0,34.11436462,-118.192482
16799,Heather Wheeler,Consumer,Puerto Rico,PR,Caguas,1870 Crystal Blossom Towers,725.0,18.2364502,-66.03705597
16798,Shoshana Wiggins,Consumer,EE. UU.,GA,Roswell,8932 High Row,30075.0,34.0256691,-84.35742188
16797,Leandra Farmer,Consumer,Puerto Rico,PR,Caguas,6449 Merry Lagoon Drive,725.0,18.27249718,-66.0370636
16796,Jane Salinas,Consumer,EE. UU.,MI,Ypsilanti,3505 High Mall,48197.0,42.24398804,-83.61991119
16795,Sage Bailey,Consumer,EE. UU.,NY,Brooklyn,7320 Lazy Forest Falls,11218.0,40.64059448,-73.97518921
16794,Angela Alvarez,Consumer,Puerto Rico,PR,Caguas,851 Green Prairie Park,725.0,18.25341606,-66.0370636
16793,Imelda Grimes,Consumer,EE. UU.,AZ,Peoria,5674 Merry Nectar Pines,85345.0,33.57873154,-112.266098
16792,Camille Lindsey,Consumer,Puerto Rico,PR,Caguas,8651 Heather Drive,725.0,18.27785301,-66.0370636
16791,Dawn Morris,Home Office,EE. UU.,CA,Garden Grove,3068 Indian Quail Cove,92843.0,33.76652145,-117.9461899
16790,Nita Sexton,Consumer,Puerto Rico,PR,Caguas,427 Clear Leaf Loop,725.0,18.29587746,-66.03705597
16789,Mary Booker,Corporate,EE. UU.,NJ,Clementon,5136 Red Prairie Park,8021.0,39.81664658,-74.98467255
16788,Lesley Shannon,Corporate,EE. UU.,TN,Memphis,5722 Easy Heath,38127.0,35.28209686,-89.97310638
16787,Noel Cohen,Corporate,EE. UU.,TN,Antioch,8895 Shady Cider Moor,37013.0,36.0810051,-86.6870575
16786,Karly Puckett,Consumer,Puerto Rico,PR,Caguas,4776 Pleasant Pioneer Cape,725.0,18.2391758,-66.03705597
16785,Hilary England,Consumer,EE. UU.,UT,Salt Lake City,1853 Umber Field,84118.0,40.65987396,-112.0028687
16784,Quon Luna,Consumer,Puerto Rico,PR,Caguas,1142 Round Via,725.0,18.20969391,-66.03705597
16783,Chantale Hill,Consumer,EE. UU.,CA,Bakersfield,2027 Thunder Creek Thicket,93304.0,35.36254501,-119.0186996
16782,Simone Pickett,Consumer,Puerto Rico,PR,Caguas,2059 Cozy Field,725.0,18.28042221,-66.03705597
16781,Cara Key,Consumer,EE. UU.,CA,Granada Hills,4436 Tawny Private,91344.0,34.07363892,-117.7083511
16780,Candice Huffman,Consumer,Puerto Rico,PR,Caguas,3914 Silver Horse Cape,725.0,18.2151413,-66.0370636
16779,Dawn Santiago,Consumer,EE. UU.,FL,Tallahassee,5002 High Bank,32308.0,30.49506187,-84.24580383
16778,Marny Shields,Consumer,Puerto Rico,PR,Caguas,1982 Burning Forest,725.0,18.21368599,-66.03705597
16777,Azalia Blevins,Consumer,EE. UU.,NY,Hempstead,8776 Green Ridge,11550.0,40.68703461,-73.62446594
16776,Cheryl Roman,Consumer,Puerto Rico,PR,Caguas,2568 Rustic Valley,725.0,18.27044487,-66.03705597
16775,Ayanna Lara,Corporate,EE. UU.,NY,Astoria,3071 Tawny Canyon,11103.0,40.76861954,-73.90949249
403,Nancy Fox,Consumer,EE. UU.,NV,Las Vegas,9 Silver View,89117.0,36.01451492,-115.1315384
11193,Rachel Smith,Consumer,Puerto Rico,PR,Caguas,7274 Middle Wynd,725.0,18.26647568,-66.37054443
9462,Judy Smith,Home Office,EE. UU.,CA,Bell Gardens,9634 Bright Robin Circle,90201.0,33.97612381,-118.203392
525,Mary Munoz,Consumer,Puerto Rico,PR,Caguas,8297 Golden Green,725.0,18.22757721,-66.04575348
576,Arthur Fisher,Home Office,EE. UU.,TX,Houston,3173 Cotton Estates,77093.0,29.66386032,-95.6342926
5908,Emily Smith,Consumer,EE. UU.,TX,Austin,8767 Thunder Corners,78753.0,30.35012245,-97.69873047
3342,Mary Cobb,Consumer,Puerto Rico,PR,Rio Grande,1384 Thunder Apple Manor,745.0,18.38014031,-65.83062744
7418,Elizabeth Smith,Home Office,EE. UU.,TX,El Paso,4149 Thunder Goose Wynd,79927.0,31.65174103,-106.2676239
5372,Mary Smith,Home Office,EE. UU.,GA,Augusta,7422 Heather Heath,30906.0,33.4324379,-82.03875732
9844,Peter Smith,Home Office,EE. UU.,AZ,Tucson,5795 Lazy View Concession,85719.0,32.19884491,-111.0877686
3399,George Smith,Corporate,Puerto Rico,PR,Caguas,6460 Golden Meadow,725.0,18.23205757,-66.37055206
11391,Richard Holland,Home Office,EE. UU.,PA,Philadelphia,3867 Velvet Hills Diversion,19139.0,39.95856094,-75.21888733
7907,Mary Swanson,Consumer,EE. UU.,NY,Jamaica,8435 Iron Landing,11434.0,40.70177841,-73.80841827
8114,Mary Smith,Consumer,Puerto Rico,PR,Caguas,7415 Cotton Fox Corners,725.0,18.24184227,-66.37052155
6019,Martha Chambers,Home Office,EE. UU.,TX,Laredo,9404 Crystal Island Acres,78046.0,27.47508431,-99.46860504
3214,Kevin Bowers,Corporate,Puerto Rico,PR,Caguas,6159 Middle Vale,725.0,18.26115418,-66.37059021
12075,Aaron Carr,Home Office,EE. UU.,CA,Azusa,8435 Round Drive,91702.0,34.13360977,-117.9058914
4655,Mary Harper,Consumer,EE. UU.,MO,Florissant,7613 Amber Willow Manor,63031.0,38.79660034,-90.34640503
11094,Rose Wyatt,Home Office,EE. UU.,TX,Mission,601 Umber Lake Point,78572.0,26.2028904,-98.30095673
153,Andrew Marshall,Home Office,EE. UU.,FL,Hollywood,8428 Blue Prairie Farm,33021.0,36.67399597,-121.6583023
9412,Roy Smith,Home Office,EE. UU.,CA,Lancaster,1964 Round Run,93535.0,34.69684982,-118.095314
9548,Benjamin Washington,Corporate,EE. UU.,MT,Billings,325 Misty Forest,59102.0,45.76350021,-108.5342636
9960,Mary Ryan,Home Office,Puerto Rico,PR,Caguas,4709 Lost Orchard,725.0,18.20840836,-66.37058258
1520,Mary Burch,Consumer,Puerto Rico,PR,Caguas,852 Green Private,725.0,18.26523972,-66.37062836
2151,Mary Smith,Corporate,EE. UU.,GA,Decatur,3282 Cotton Parkway,30034.0,33.79057694,-84.25456238
10298,Albert Thompson,Home Office,EE. UU.,NY,Bronx,9772 Silver River Parade,10452.0,40.83680344,-73.92155457
4294,Christopher Espinoza,Consumer,EE. UU.,TX,Brownsville,3737 Blue Path,78521.0,25.92748261,-97.48326111
8225,Nathan Smith,Home Office,EE. UU.,CA,Encinitas,8706 Harvest Green,92024.0,33.04647064,-117.2896729
10725,Martha Smith,Home Office,EE. UU.,IL,Chicago,4135 Broad Blossom Crossing,60622.0,41.8952713,-87.7299881
2547,Walter Fuller,Home Office,EE. UU.,TX,North Richland Hills,7474 Grand Spring Falls,76180.0,32.85256958,-97.22425079
2018,Shirley Bell,Consumer,Puerto Rico,PR,Caguas,7802 Dusty Fawn Maze,725.0,18.29778862,-66.37052155
9948,Susan Day,Home Office,EE. UU.,CA,Westminster,7418 Tawny Rise Pathway,92683.0,33.75910568,-117.9995575
10110,Beverly Smith,Home Office,EE. UU.,CA,San Pablo,2580 Dewy Circle,94806.0,37.95553589,-122.3302536
5786,Brian Smith,Home Office,EE. UU.,WA,Sumner,4760 Grand Nook,98390.0,47.21210861,-122.2123337
11759,Mary Bright,Consumer,Puerto Rico,PR,Caguas,1467 Hazy Hills By-pass,725.0,18.26799583,-66.37055206
9546,Louis Holland,Corporate,Puerto Rico,PR,Caguas,473 Silent Ledge,725.0,18.29210854,-66.37055969
11817,Mary Smith,Home Office,EE. UU.,TN,Knoxville,6801 Burning Hickory Promenade,37922.0,35.81311417,-84.17388916
9099,Dennis Lozano,Home Office,Puerto Rico,PR,Caguas,7486 Merry Mall ,725.0,18.21715736,-66.37051392
5897,Mary Griffin,Home Office,EE. UU.,NY,Newburgh,8876 Misty Valley,12550.0,41.50205994,-74.01177216
2105,George Smith,Corporate,Puerto Rico,PR,Caguas,4182 Shady Farms,725.0,18.24655151,-66.37059021
5539,Mary Lopez,Consumer,EE. UU.,CA,Ontario,2659 Jagged Rabbit View,91764.0,34.07656479,-117.61409
6347,Mark Smith,Home Office,EE. UU.,NC,Greensboro,1109 Rustic Ridge,27406.0,36.05080414,-79.79826355
5729,Louis Smith,Home Office,EE. UU.,TX,Mission,6449 Harvest Apple Freeway,78572.0,26.21948814,-98.36000824
5406,Mary Whitehead,Home Office,EE. UU.,IL,Algonquin,3047 Foggy Forest Plaza,60102.0,42.18404388,-88.25746918
972,Mary Smith,Consumer,Puerto Rico,PR,Caguas,2287 Thunder Pony Nook,725.0,18.22757721,-66.04453278
1224,Judy Oconnell,Consumer,Puerto Rico,PR,Caguas,3361 Little Ledge,725.0,18.29323959,-66.37060547
3185,Mary Beard,Consumer,EE. UU.,AL,Birmingham,1575 Foggy Cape,35215.0,33.62078095,-86.68096924
7394,Kenneth Stevens,Home Office,EE. UU.,WA,Bellingham,9497 Merry Road,98226.0,48.77095795,-122.4511185
6401,Joan Smith,Consumer,Puerto Rico,PR,Caguas,3680 Emerald Alley,725.0,18.22104073,-66.37059784
11498,Scott Day,Consumer,Puerto Rico,PR,Caguas,268 Velvet Close,725.0,18.21886826,-66.37050629
8136,Charles Smith,Home Office,EE. UU.,MO,Saint Charles,6980 Lost Parade,63301.0,38.68431854,-90.30251312
7263,Samuel Smith,Consumer,Puerto Rico,PR,Caguas,4606 Umber Range,725.0,18.21491623,-66.37055206
9851,Mary Smith,Consumer,Puerto Rico,PR,Caguas,4311 Round Ridge,725.0,18.25130081,-66.37055969
191,Victoria Smith,Home Office,EE. UU.,OR,Portland,8311 Round Lookout,97206.0,42.66555023,-12.25018311
6891,Mary Gill,Consumer,Puerto Rico,PR,Caguas,3495 Fallen Gardens,725.0,18.23062897,-66.37060547
12282,Mary Wilson,Consumer,Puerto Rico,PR,Caguas,2781 Emerald Thicket,725.0,18.21506691,-66.37052155
9880,Donna Acevedo,Home Office,EE. UU.,CA,Los Angeles,1526 Foggy Treasure Subdivision,90065.0,34.10012817,-118.2283325
3783,Albert Smith,Consumer,EE. UU.,TX,El Paso,4482 Jagged Inlet,79927.0,31.65174103,-106.2676239
10084,Paul Smith,Consumer,Puerto Rico,PR,Caguas,9040 Green Farms,725.0,18.20965004,-66.37057495
950,Jordan Smith,Home Office,EE. UU.,NV,Las Vegas,4579 Sunny Link,89103.0,34.12145996,-118.2587128
12150,Paul Hancock,Home Office,EE. UU.,TX,Dallas,3654 Foggy Byway,75211.0,32.72384262,-96.87991333
2602,Jacob Smith,Home Office,EE. UU.,CA,Long Beach,2488 Dusty By-pass,90806.0,33.80229187,-118.1892242
1967,Benjamin Smith,Corporate,Puerto Rico,PR,Caguas,6280 Sleepy Brook Diversion,725.0,18.28249931,-66.37054443
10049,Doris Smith,Home Office,EE. UU.,NM,Santa Fe,6340 Quiet Turnabout,87505.0,35.6457634,-105.9217072
8887,Mary Nash,Corporate,Puerto Rico,PR,Caguas,1632 Heather Wharf,725.0,18.28966141,-66.37054443
2697,Joyce Thompson,Consumer,Puerto Rico,PR,Caguas,8610 Burning Cider Heath,725.0,18.26283646,-66.37055969
2620,Mary Smith,Consumer,Puerto Rico,PR,Caguas,6764 Pleasant Island,725.0,18.26599312,-66.37052918
1534,Ronald Smith,Home Office,EE. UU.,CA,Fountain Valley,3088 Cinder Ridge,92708.0,33.70921326,-117.9488144
8799,Mary Page,Consumer,EE. UU.,CA,Stockton,6254 Silent Heath,95206.0,38.00037384,-121.2257538
353,Mary Smith,Home Office,EE. UU.,TX,San Antonio,2423 Tawny Rabbit Trace,78223.0,33.05379868,-96.8314743
3904,Mary Brandt,Consumer,Puerto Rico,PR,Caguas,4353 Sunny Gate Avenue,725.0,18.26166534,-66.37050629
6924,Mary Guerra,Consumer,Puerto Rico,PR,Caguas,7122 Pleasant Port,725.0,18.25668144,-66.37059021
8153,Mary Frye,Consumer,Puerto Rico,PR,Caguas,417 Hidden Rabbit Crossing,725.0,18.26672554,-66.37063599
6567,Jeffrey Smith,Consumer,EE. UU.,CA,Fontana,6401 Shady Embers Farms,92336.0,34.15697479,-117.4821548
7943,Mary Ramirez,Consumer,Puerto Rico,PR,Juana Diaz,9612 Clear Extension,795.0,18.05199051,-66.50184631
7469,Ruth Smith,Consumer,EE. UU.,NY,Brooklyn,5599 Cotton Creek Trail,11221.0,40.69240189,-73.9262085
1929,Kathryn Smith,Consumer,EE. UU.,TX,San Antonio,4945 Velvet Prairie Village,78227.0,29.38037109,-98.6422348
975,Mary Willis,Consumer,EE. UU.,MI,Saginaw,7953 Bright Pioneer Crescent,48601.0,42.37821198,-83.03714752
1239,Nicholas Smith,Home Office,EE. UU.,IL,Chicago,9624 Merry Run,60640.0,41.71855164,-87.64351654
10196,Stephen Smith,Home Office,Puerto Rico,PR,Caguas,2186 Sleepy Autumn Carrefour,725.0,18.22676659,-66.37058258
2663,Mary Foster,Consumer,EE. UU.,CA,San Diego,8861 Hidden Bear Hill,92109.0,32.79521942,-117.2376556
3893,Mary Hart,Home Office,EE. UU.,CA,Los Angeles,909 Sunny Pony Dale,90047.0,34.04059982,-118.2543411
4472,Mary Smith,Corporate,Puerto Rico,PR,Caguas,2360 Noble Pines,725.0,18.26109123,-66.3705368
7620,Marie Bautista,Consumer,Puerto Rico,PR,Caguas,3593 Easy Embers Field,725.0,18.25293922,-66.37055969
10180,Andrea Ferguson,Home Office,EE. UU.,CT,Middletown,8478 Clear Anchor Round,6457.0,41.55907822,-72.65383911
12067,Mary Contreras,Home Office,EE. UU.,CA,Rowland Heights,5076 Amber Blossom Hollow,91748.0,34.00062561,-117.9077301
6755,Mary Callahan,Home Office,EE. UU.,NJ,Passaic,1820 Dusty Island Isle,7055.0,40.86001587,-74.12454987
631,Mary Colon,Consumer,EE. UU.,NY,Brooklyn,1879 Round Dale Stead,11209.0,40.62682724,-73.94317627
9878,Mary Pena,Home Office,EE. UU.,CA,Van Nuys,3360 Merry Swale,91405.0,34.18439102,-118.4465179
10243,Donna Anderson,Consumer,EE. UU.,CA,Los Angeles,9489 Noble Harbour,90034.0,34.02927399,-118.4060135
